,Make,Model,Variant,Ex-Showroom_Price(in lakhs),Displacement(in cc),Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity (in litres),Fuel_Type,Height (in mm),Length(in mm),Width(in mm),Body_Type,Doors,City_Mileage (in km/litre),Highway_Mileage (in km/litre),ARAI_Certified_Mileage (in km/litre),Kerb_Weight (in kg),Gears,Ground_Clearance(in mm),Seating_Capacity,Wheelbase (in mm),Boot_Space (in litres)
1111,Skoda,Rapid,Onyx At Petrol,11,1598,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1466,4413,1699,Sedan,4,12,14.84,14.84,1187,7,163,5,2552,460
1112,Skoda,Rapid,Onyx Mt Diesel,11.59,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,18,21.13,21.13,1210,5,163,5,2552,460
1113,Skoda,Rapid,Onyx At Diesel,12.74,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1466,4413,1699,Sedan,4,18,21.72,21.72,1228,5,163,5,2552,460
1114,Fiat,Abarth Punto,1.4 T-Jet,9.81,1368,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Petrol,1505,3989,1687,Hatchback,5,17,,16.3,,5,155,5,2510,
1115,Hyundai,Creta,1.4 Crdi E Plus,10,1396,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,21.38,,21.38,,6,190,5,2590,475
1116,Hyundai,Creta,1.6 Vtvt E Plus,10,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,,6,190,5,2590,475
1117,Hyundai,Creta,1.6 Vtvt Sx,12.33,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,1180,6,190,5,2590,475
1118,Hyundai,Creta,1.6 Vtvt Sx (O),13.94,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,1180,6,190,5,2590,475
1119,Hyundai,Creta,1.6 Vtvt Sx At,13.77,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,1180,6,190,5,2590,475
1120,Hyundai,Creta,1.6 Vtvt Sx Dual Tone,12.87,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,1180,6,190,5,2590,475
1121,Hyundai,Creta,1.4 Crdi S,11.98,1396,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,21.38,,21.38,,6,190,5,2590,475
1122,Hyundai,Creta,1.6 Crdi Sx,13.67,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,,19.67,,6,190,5,2590,475
1123,Hyundai,Creta,1.6 Crdi Sx (O),15.44,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,,19.67,,6,190,5,2590,475
1124,Hyundai,Creta,1.6 Crdi Sx At,15.27,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,,17.01,,6,190,5,2590,475
1125,Hyundai,Creta,1.6 Crdi Sx Dual Tone,14.21,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,,19.67,,6,190,5,2590,475
1126,Hyundai,Creta,1.6 Crdi S At,13.36,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,,17.01,,6,190,5,2590,475
1127,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,14.23,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,1180,6,190,5,2590,475
1128,Hyundai,Creta,1.6 Crdi Sx (O) Executive,15.72,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,,19.67,,6,190,5,2590,475
1129,Hyundai,Creta,1.4 Crdi Ex,11.07,1396,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,21.38,,21.38,,6,190,5,2590,475
1130,Hyundai,Creta,1.6 Vtvt Ex,10.92,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,,6,190,5,2590,475
1131,Hyundai,Creta,Sports Edition Petrol,12.8,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,,15.29,1180,6,190,5,2590,400
1132,Hyundai,Creta,Sports Edition Diesel,14.14,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1665,4270,1780,SUV,5,,,19.67,,6,190,5,2590,400
1133,Tata,Harrier,Revotorq Xe,13.45,1956,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,SUV,5,,,16.7,,6,205,5,2741,425
1134,Tata,Harrier,Revotorq Xm,14.71,1956,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,SUV,5,,,16.7,,6,205,5,2741,425
1135,Tata,Harrier,Revotorq Xt,15.91,1956,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,,,16.7,1080,6,205,5,2741,425
1136,Tata,Harrier,Revotorq Xz,17.21,1956,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,,,16.7,,6,205,5,2741,425
1137,Tata,Harrier,Revotorq Xz Dual Tone,17.32,1956,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,,,16.7,,6,205,5,2741,425
1138,Tata,Harrier,Revotorq Dark Edition,17.31,1956,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,,,16.7,,6,205,5,2741,425
1139,Isuzu,Dmax V-Cross,Standard,16.55,2499,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1840,5295,1860,Pick-up,4,7.3,10.3,10.3,1935,5,,5,3095,
1140,Isuzu,Dmax V-Cross,High Z,18.07,2499,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1840,5295,1860,Pick-up,4,7.3,10.3,10.3,1945,5,,5,3095,
1141,Isuzu,Dmax V-Cross,Z Prestige,19.99,1898,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1855,5295,1860,Pick-up,4,7.3,10.3,10.3,1935,6,225,5,3095,265
1142,Mitsubishi,Outlander,2.4L Outlander,26.93,2360,4,4,AWD (All Wheel Drive),,,,,60,Petrol,1710,4695,1810,SUV,5,,,9.62,1602,6,190,7,2670,
1143,,Mercedes-Benz Gla-Class,200 Sport,34.38,1991,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50,Petrol,1494,4424,1804,SUV,5,10,13.8,13.8,1525,7,183,5,2699,421
1144,,Mercedes-Benz Gla-Class,200 D Style,32.33,2143,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1494,4424,1804,SUV,5,13.4,17.7,17.9,1585,7,183,5,2699,421
1145,,Mercedes-Benz Gla-Class,200 D Sport,35.64,2143,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1494,4424,1804,SUV,5,13.4,17.7,17.9,1585,7,183,5,2699,421
1146,,Mercedes-Benz Gla-Class,45 Amg 4Matic,77.85,1991,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50,Petrol,1479,4445,1804,SUV,5,10.2,13.8,13.8,1720,7,183,5,2699,421
1147,,Mercedes-Benz Gla-Class,220 D 4Matic,38.64,2143,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1494,4424,1804,SUV,5,13.4,17.7,17.9,1585,7,183,5,2699,421
1148,,Mercedes-Benz Gla-Class,45 Aero Edition,80.67,1991,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50,Petrol,1479,4445,1804,SUV,5,10.2,13.8,13.8,1720,7,183,5,2699,421
1149,Honda,Accord Hybrid,2.0 At,43.21,1993,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Hybrid,1464,4933,1849,Sedan,4,21,23.1,23.1,1620,5,155,5,2776,400
1150,Bmw,5-Series,520D Luxury Line,59.3,1995,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1464,4907,1860,Sedan,4,8.4,11.5,18.12,1705,8,158,5,2968,520
1151,Bmw,5-Series,530D M Sport,66.8,2993,6,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1464,4907,1860,Sedan,4,13.1,16.1,14.69,1705,8,158,5,2968,520
1152,Bmw,5-Series,530I M Sport,59.8,1998,6,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Petrol,1464,4907,1860,Sedan,4,15.01,,15.01,1705,8,158,5,2968,520
1153,Bmw,6-Series,630D Gt Luxury Line,68.9,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88,Diesel,1481,5219,2142,Sedan,4,,,16.46,1865,8,152,4,3210,
1154,Bmw,6-Series,630D Gt M Sport,74.5,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88,Diesel,1481,5219,2142,Sedan,4,,,16.46,1865,8,152,4,3210,
1155,Bmw,6-Series,630I Gt Luxury Line,64.4,4395,8,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Petrol,1369,4894,1894,Coupe,2,4.45,7.94,7.94,,8,124,4,2855,
1156,Bmw,6-Series,620D Gt Luxury Line,64.4,1995,4,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,66,Diesel,1538,5091,1902,Sedan,4,,,21.76,1720,8,138,4,3070,610
1157,Porsche,Macan,S,85.03,2995,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,65,Petrol,1624,4696,1923,SUV,5,,,,1865,7,190,5,2807,500
1158,Porsche,Macan,Base,69.98,1984,6,4,AWD (All Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,65,Petrol,1624,4696,1923,SUV,5,,,10.8,1865,7,190,5,2807,500
1159,Jaguar,F-Type,5.0 Convertible R,236.59,5000,,,,,,,,,Petrol,1308,4470,1923,Convertible,4,12.05,,,,8,,,2622,
1160,Jaguar,F-Type,5.0 Coupe R,221.55,5000,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,72,Petrol,1308,4470,2042,Coupe,2,7.81,14.3,14.3,,8,,2,2622,200.5
1161,Jaguar,F-Type,Svr Coupe,265.02,5000,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,70,Petrol,1311,4475,2042,Coupe,2,,,12.05,,8,,2,2622,310
1162,Jaguar,F-Type,Svr Convertible,280.05,5000,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,70,Petrol,1311,4475,2042,Convertible,2,,,12.05,1720,8,,2,2622,207
1163,Jaguar,F-Type,2.0L Coupe,90.93,1997,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63,Petrol,1311,4482,1923,Coupe,2,,,15.3,1577,8,,2,2622,310
1164,Jaguar,F-Type,2.0L Convertible,101.45,1997,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63,Petrol,1308,4482,1923,Convertible,2,,,,1614,8,113,2,2622,207
1165,Jaguar,F-Type,2.0 Convertible R Dynamic,104.19,1997,8,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63,Petrol,1308,4482,1923,Convertible,2,,,10.7,1665,8,113,2,2622,207
1166,Jaguar,F-Type,2.0 Coupe R Dynamic,93.66,1997,4,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63,Petrol,1311,4482,1923,Coupe,2,,,10.85,1730,8,113,2,2622,310
1167,Bmw,M5,Competition,154.9,4395,8,4,AWD (All Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,68,Petrol,1473,4956,1903,Sedan,4,,,9.8,1950,8,,4,2964,530
1168,Lexus,Lx 570,V8,232.9,5700,,8,FWD (Front Wheel Drive),V,BS IV,"Front, Transverse",Injection,93,Diesel,1865,5080,1980,SUV,4,18,,18,2660,6,,7,2850,
1169,Ferrari,458 Spider,V8,433.68,3902,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,86,Petrol,1211,4568,1952,"Coupe, Convertible",2,3.2,5.5,5.5,1525,7,,2,2650,230
1170,Maruti Suzuki R,Wagon,Vxi,4.79,998,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,22.5,,5,,5,,341
1171,Maruti Suzuki R,Wagon,Vxi Ags,5.26,998,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,22.5,,5,,5,,341
1172,Maruti Suzuki R,Wagon,1.2L Zxi,5.48,1197,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1620,3655,1675,Hatchback,5,,,21.5,,5,,5,,341
1173,Maruti Suzuki R,Wagon,Lxi,4.34,998,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,22.5,,5,,5,,341
1174,Maruti Suzuki R,Wagon,1.2L Vxi,5.14,1197,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,21.5,830,5,,5,2435,341
1175,Maruti Suzuki R,Wagon,1.2L Vxi Ags,5.61,1197,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,21.5,,5,,5,,341
1176,Maruti Suzuki R,Wagon,1.2L Zxi Ags,5.95,1197,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,21.5,,5,,5,,341
1177,Maruti Suzuki R,Wagon,Lxi (O),4.41,998,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,22.5,,5,,5,,341
1178,Maruti Suzuki R,Wagon,Vxi (O),4.86,998,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,22.5,,5,,5,,341
1179,Maruti Suzuki R,Wagon,1.2L Vxi (O),5.21,1197,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,21.5,830,5,,5,2435,341
1180,Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),5.68,1197,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,21.5,,5,,5,,341
1181,Maruti Suzuki R,Wagon,Vxi Ags (O),5.33,998,3,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,32,Petrol,1675,3655,1620,Hatchback,5,,,22.5,,5,,5,,341
1182,Maruti Suzuki R,Wagon,Lxi Cng,5.01,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,CNG,1675,3655,1620,Hatchback,5,,,,,5,,5,,341
1183,Maruti Suzuki R,Wagon,Lxi (O) Cng,5.08,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,CNG,1675,3655,1620,Hatchback,5,,,,,5,,5,,341
1184,Tata,Tiago Nrg,1.2L Revotron,5.95,1199,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1587,3793,1665,Crossover,5,,,23.84,1017,5,180,5,2400,242
1185,Tata,Tiago Nrg,1.05L Revotorq,6.9,1047,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Diesel,1587,3793,1665,Crossover,5,,,27.28,1085,5,180,5,2400,242
1186,Tata,Tiago Nrg,1.2L Revotron Amt,6.4,1199,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1587,3793,1665,Crossover,5,,,23.84,1017,5,180,5,2400,242
1187,Mahindra,Nuvosport,N4,7.98,1493,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1870,3985,1850,SUV,5,13.8,17.21,17.21,,5,180,7,2760,412
1188,Mahindra,Nuvosport,N6,9.06,1493,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1870,3985,1850,SUV,5,13.8,17.21,17.21,,5,180,7,2760,412
1189,Mahindra,Nuvosport,N8,9.85,1493,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1870,3985,1850,SUV,5,13.8,17.21,17.21,,5,180,7,2760,412
1190,Mahindra,Nuvosport,N4 +,8.32,1493,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1870,3985,1850,SUV,5,13.8,17.21,17.21,,5,,7,2760,412
1191,Mahindra,Nuvosport,N6 Amt,9.72,1493,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1870,3985,1850,SUV,5,12.8,16.21,16.21,,5,180,7,2760,412
1192,Mahindra,Nuvosport,N8 Amt,10.49,1493,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1870,3985,1850,SUV,5,12.8,16.21,16.21,,5,180,7,2760,412
1193,Nissan,Kicks,Xl Petrol,9.55,1498,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Petrol,1651,4384,1813,SUV,5,,,14.23,,6,210,5,2673,400
1194,Nissan,Kicks,Xv Petrol,10.95,1498,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Petrol,1651,4384,1813,SUV,5,,,14.23,,6,210,5,2673,400
1195,Nissan,Kicks,Xl Diesel,11.09,1461,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1651,4384,1813,SUV,5,,,20.45,,6,210,5,2673,400
1196,Nissan,Kicks,Xv Diesel,12.51,1461,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1651,4384,1813,SUV,5,,,20.45,,6,210,5,2673,400
1197,Nissan,Kicks,Xv Premium,13.69,1461,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1651,4384,1813,SUV,5,,,20.45,,6,210,5,2673,400
1198,Nissan,Kicks,Xv Premium (O),14.65,1461,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1651,4384,1813,SUV,5,,,20.45,,6,210,5,2673,400
1199,Nissan,Kicks,Xv Premium (O) Dual Tone,14.65,1461,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1651,4384,1813,SUV,5,,,20.45,,6,210,5,2673,400
1200,Nissan,Kicks,Xe Diesel,9.89,1461,4,,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1651,4384,1813,SUV,5,,,20.45,,6,210,5,2673,400
1201,Tata,Winger,15S,12.05,2200,4,,FWD (Front Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,60,Diesel,2670,5458,1905,MUV,5,,,,2275,5,180,16,3488,
1202,Hyundai,Kona Electric,Premium,23.72,,,,FWD (Front Wheel Drive),,,"Front, Longitudinal",,,Electric,1570,4180,1800,SUV,5,,,,,,160,4,2600,
1203,Toyota,Camry,Hybrid,37.88,2487,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Hybrid,1455,4885,1840,Sedan,4,,,23.2,1665,,,5,2825,
1204,Audi,A5,Sportback,60.61,1968,4,,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,,Diesel,1386,4733,1843,Sedan,4,,,19.2,2115,7,,5,,54
1205,Land Rover,Discovery,3.0 Hse Diesel,102.05,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Diesel,1846,4988,2200,SUV,5,,,18,,8,,7,2922,258
1206,Land Rover,Discovery,3.0 Se Diesel,96.89,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Diesel,1846,4988,2200,SUV,5,,,18,,8,,7,2922,258
1207,Land Rover,Discovery,3.0 Hse Petrol,84.34,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5,,,9.17,,8,,7,2922,258
1208,Land Rover,Discovery,3.0 Se Petrol,80.78,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5,,,9.17,,8,,7,2922,258
1209,Land Rover,Discovery,3.0 S Diesel,88.77,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Diesel,1846,4988,2200,SUV,5,,,18,,8,,7,2922,258
1210,Land Rover,Discovery,3.0 S Petrol,76.94,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5,,,9.17,,8,,7,2922,258
1211,Land Rover,Discovery,3.0 Hse Luxury Diesel,108.61,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Diesel,1846,4988,2200,SUV,5,,,18,,8,,7,2922,258
1212,Land Rover,Discovery,3.0 Hse Luxury Petrol,89.38,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5,,,9.17,,8,,7,2922,258
1213,Lexus,Ls 500H,Luxury,182.21,3456,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4,,,15.4,2300,,,5,3125,430
1214,Lexus,Ls 500H,Ultra Luxury,187.36,3456,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4,,,15.4,2322,,,5,3125,430
1215,Lexus,Ls 500H,Distinct,193.71,3456,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4,,,15.4,2345,,,5,3125,430
1216,Fiat,Punto Evo,Dynamic 1.2,5.36,1172,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1525,3989,1687,Hatchback,5,15.8,,15.7,1095,5,185,5,2510,280
1217,Fiat,Punto Evo,Active Multijet 1.3,6.31,1172,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5,21.2,,20.5,1095,,185,5,2510,280
1218,Fiat,Punto Evo,Dynamic Multijet 1.3,6.93,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45,Diesel,1525,3989,1687,Hatchback,5,21.2,,20.3,1165,,185,5,2510,280
1219,Fiat,Punto Evo,Emotion Multijet 1.3,7.48,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5,21.2,,21.2,1095,5,185,5,2510,280
1220,Toyota,Yaris,J,9.4,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1090,6,152,5,2550,476
1221,Toyota,Yaris,G,10.55,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1095,6,152,5,2550,476
1222,Toyota,Yaris,V,11.74,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1105,6,152,5,2550,476
1223,Toyota,Yaris,Vx Cvt,14.18,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,1135,7,152,5,2550,476
1224,Toyota,Yaris,G Cvt,11.75,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,1115,7,152,5,2550,476
1225,Toyota,Yaris,J Cvt,10.1,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,1110,7,152,5,2550,476
1226,Toyota,Yaris,V Cvt,12.94,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,1125,7,152,5,2550,476
1227,Toyota,Yaris,Vx,12.96,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1120,6,152,5,2550,476
1228,Toyota,Yaris,V (O),11.97,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1105,6,152,5,2550,476
1229,Toyota,Yaris,J (O),8.76,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1090,6,152,5,2550,476
1230,Toyota,Yaris,G (O),9.74,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1095,6,152,5,2550,476
1231,Toyota,Yaris,J (O) Cvt,9.35,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1090,6,152,5,2550,476
1232,Toyota,Yaris,G (O) Cvt,10.83,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,1095,6,152,5,2550,476
